2016-11-16 00:00:00,44865031.15067332
2016-11-17 00:00:00,36131321.21770813
2016-11-18 00:00:00,22349404.1599065
2016-11-19 00:00:00,15115192.245199867
2016-11-20 00:00:00,26489236.672689494
2016-11-21 00:00:00,18741837.41861697
2016-11-22 00:00:00,25591017.709747355
2016-11-23 00:00:00,19866229.8841036
2016-11-24 00:00:00,16755125.577681024
2016-11-25 00:00:00,14432748.706685813
2016-11-26 00:00:00,12319132.964775683
2016-11-27 00:00:00,11359826.806550382
2016-11-28 00:00:00,17786517.7480325
2016-11-29 00:00:00,18774731.952676114
2016-11-30 00:00:00,21330877.48382009
2016-12-01 00:00:00,26804422.492278427
2016-12-02 00:00:00,33314155.044447843
2016-12-03 00:00:00,15079718.405659718
2016-12-04 00:00:00,11710058.47249938
2016-12-05 00:00:00,26745481.446420282
2016-12-06 00:00:00,20977699.216424413
2016-12-07 00:00:00,23775580.353968643
2016-12-08 00:00:00,18396293.927808
2016-12-09 00:00:00,16139725.074413015
2016-12-10 00:00:00,11258173.04152307
2016-12-11 00:00:00,10790493.55460276
2016-12-12 00:00:00,19721035.416289408
2016-12-13 00:00:00,20077997.9098794
2016-12-14 00:00:00,14993051.05091285
2016-12-15 00:00:00,15357872.532293279
2016-12-16 00:00:00,17973313.885113414
2016-12-17 00:00:00,17068492.255287778
2016-12-18 00:00:00,10243644.93459555
2016-12-19 00:00:00,15301931.73893629
2016-12-20 00:00:00,19671152.5655045
2016-12-21 00:00:00,44854043.026322275
2016-12-22 00:00:00,54177733.57533249
2016-12-23 00:00:00,71128607.5418054
2016-12-24 00:00:00,36632649.452525035
2016-12-25 00:00:00,31411463.344155725
2016-12-26 00:00:00,30528384.492602374
2016-12-27 00:00:00,36349743.369637854
2016-12-28 00:00:00,58947752.62192145
2016-12-29 00:00:00,49469080.76090559
2016-12-30 00:00:00,55218054.01763414
2016-12-31 00:00:00,20372836.66994757
2017-01-01 00:00:00,33991911.05897632
2017-01-02 00:00:00,57597031.98137848
2017-01-03 00:00:00,41550985.515730955
2017-01-04 00:00:00,143134274.56983486
2017-01-05 00:00:00,208498259.7930426
2017-01-06 00:00:00,134165115.23789297
2017-01-07 00:00:00,97175659.27985388
2017-01-08 00:00:00,55303632.48432932
2017-01-09 00:00:00,41076985.165461
2017-01-10 00:00:00,31485218.71429535
2017-01-11 00:00:00,131253668.4078732
2017-01-12 00:00:00,76636270.25602649
2017-01-13 00:00:00,55509952.11563386
2017-01-14 00:00:00,27475928.306425694
2017-01-15 00:00:00,15757955.971683078
2017-01-16 00:00:00,22109924.90628197
2017-01-17 00:00:00,66791560.406611934
2017-01-18 00:00:00,51289482.24876107
2017-01-19 00:00:00,43734448.33771
2017-01-20 00:00:00,27016866.76275787
2017-01-21 00:00:00,31572727.70973658
2017-01-22 00:00:00,41096750.85565452
2017-01-23 00:00:00,24607895.53005694
2017-01-24 00:00:00,43906538.86741937
2017-01-25 00:00:00,29651242.14920385
2017-01-26 00:00:00,26226846.707464296
2017-01-27 00:00:00,24900535.156715058
2017-01-28 00:00:00,12103240.458089076
2017-01-29 00:00:00,8485259.812167948
2017-01-30 00:00:00,14680425.28053736
2017-01-31 00:00:00,50109300.357485116
2017-02-01 00:00:00,35717457.43385989
2017-02-02 00:00:00,49171054.91265412
2017-02-03 00:00:00,54515239.48692956
2017-02-04 00:00:00,43595760.47694484
2017-02-05 00:00:00,32909742.49056232
2017-02-06 00:00:00,27544311.114128727
2017-02-07 00:00:00,40471212.353163786
2017-02-08 00:00:00,63366305.51740329
2017-02-09 00:00:00,141974564.61620772
2017-02-10 00:00:00,64475260.19908332
2017-02-11 00:00:00,29598254.94199764
2017-02-12 00:00:00,14753502.29439118
2017-02-13 00:00:00,29689012.949139353
2017-02-14 00:00:00,39199176.35124729
2017-02-15 00:00:00,22919392.2049625
2017-02-16 00:00:00,41105343.50097638
2017-02-17 00:00:00,50584844.50901646
2017-02-18 00:00:00,29732832.51673826
2017-02-19 00:00:00,18054662.2987521
2017-02-20 00:00:00,32526100.41369879
2017-02-21 00:00:00,67820657.9251045
2017-02-22 00:00:00,59657200.093271285
2017-02-23 00:00:00,70101141.96999004
2017-02-24 00:00:00,137557162.43656254
2017-02-25 00:00:00,44343352.24492109
2017-02-26 00:00:00,32750847.123128362
2017-02-27 00:00:00,39226303.274664536
2017-02-28 00:00:00,44954233.92674727
2017-03-01 00:00:00,60151968.377197854
2017-03-02 00:00:00,83439118.76588912
2017-03-03 00:00:00,64767014.966313675
2017-03-04 00:00:00,30448848.511100117
2017-03-05 00:00:00,27572866.812270917
2017-03-06 00:00:00,38898409.98370173
2017-03-07 00:00:00,102987980.74901986
2017-03-08 00:00:00,101928717.12295525
2017-03-09 00:00:00,64999435.16003756
2017-03-10 00:00:00,227913163.14667737
2017-03-11 00:00:00,82143460.83637705
2017-03-12 00:00:00,52464174.42203355
2017-03-13 00:00:00,67990532.0203525
2017-03-14 00:00:00,51575349.191295885
2017-03-15 00:00:00,48633668.4881237
2017-03-16 00:00:00,125468036.18318745
2017-03-17 00:00:00,145734375.19879827
2017-03-18 00:00:00,167014110.7836648
2017-03-19 00:00:00,94921242.90584181
2017-03-20 00:00:00,58718869.96288475
2017-03-21 00:00:00,78169421.51979661
2017-03-22 00:00:00,97353030.7961921
2017-03-23 00:00:00,47857364.16172551
2017-03-24 00:00:00,83342548.58983836
2017-03-25 00:00:00,104602038.36913723
2017-03-26 00:00:00,71646630.04780254
2017-03-27 00:00:00,79080569.24120276
2017-03-28 00:00:00,70342663.94495207
2017-03-29 00:00:00,61677763.73387659
2017-03-30 00:00:00,65011056.2650536
2017-03-31 00:00:00,75018988.16812257
2017-04-01 00:00:00,40562346.19171107
2017-04-02 00:00:00,59295644.25587124
2017-04-03 00:00:00,90396475.17006625
2017-04-04 00:00:00,67370298.17887816
2017-04-05 00:00:00,58001639.01304203
2017-04-06 00:00:00,92291084.78897868
2017-04-07 00:00:00,60427563.19576686
2017-04-08 00:00:00,31335396.147668086
2017-04-09 00:00:00,45470746.36708978
2017-04-10 00:00:00,41204040.55288183
2017-04-11 00:00:00,39985187.81933621
2017-04-12 00:00:00,41882984.8895408
2017-04-13 00:00:00,61700362.55843429
2017-04-14 00:00:00,43219939.69092474
2017-04-15 00:00:00,21547006.668841098
2017-04-16 00:00:00,19916836.26311818
2017-04-17 00:00:00,45260449.243080854
2017-04-18 00:00:00,51782316.24403811
2017-04-19 00:00:00,38464163.437011
2017-04-20 00:00:00,61652281.026328936
2017-04-21 00:00:00,42287714.16804253
2017-04-22 00:00:00,47589977.23383464
2017-04-23 00:00:00,48203962.263300814
2017-04-24 00:00:00,39096538.33477005
2017-04-25 00:00:00,45876269.76824805
2017-04-26 00:00:00,64754541.495937236
2017-04-27 00:00:00,62204334.61485792
2017-04-28 00:00:00,61518505.25318574
2017-04-29 00:00:00,45569576.92016287
2017-04-30 00:00:00,43853713.714990795
2017-05-01 00:00:00,102136864.53701383
2017-05-02 00:00:00,86306466.16076525
2017-05-03 00:00:00,98768076.02241386
2017-05-04 00:00:00,178681011.55674708
2017-05-05 00:00:00,136654833.4594339
2017-05-06 00:00:00,68907283.75413479
2017-05-07 00:00:00,62492472.18849168
2017-05-08 00:00:00,139627613.28551883
2017-05-09 00:00:00,167512042.52841023
2017-05-10 00:00:00,131817395.91052718
2017-05-11 00:00:00,151505814.83102825
2017-05-12 00:00:00,139214052.65164253
2017-05-13 00:00:00,111469417.308369
2017-05-14 00:00:00,61547076.230614714
2017-05-15 00:00:00,102816017.7328264
2017-05-16 00:00:00,108385267.36933565
2017-05-17 00:00:00,132248945.78021987
2017-05-18 00:00:00,110766531.51847771
2017-05-19 00:00:00,154137281.04762277
2017-05-20 00:00:00,136549462.17992795
